card_token,card_produced_time,card_owner_id,is_active,profile_address_country,age_years,email_domain,card_delivery_country,card_delivery_city
f52776ec-849a-41d9-9823-78f53ffce50e,2018-03-28 16:48:36,2476796,TRUE,GB,24,gmail.com,GB,Manchester
9bb7de56-8a8e-4bd5-b4d4-4b8bdd3cfbf0,2018-03-28 18:38:09,2780142,TRUE,PT,47,aya.yale.edu,PT,Porto
80637161-74cc-402f-9da1-6cb14be58016,2018-03-28 18:49:40,4970421,TRUE,GB,40,me.com,GB,London
ff5a3014-77e3-4e9e-b0ee-ce7b387d76d8,2018-03-28 22:18:37,371075,TRUE,GB,40,yahoo.com,GB,Harrow
50f47615-6561-4fdc-8f15-302306177cdc,2018-03-28 22:19:12,1993039,TRUE,PL,39,gmail.com,PL,Kobylka Ossow
c29ec184-c590-4d31-8d6b-0404246358ce,2018-03-29 1:01:51,1851024,TRUE,DE,65,gmx.net,DE,Karlsruhe
c83eb784-e56d-49b6-bdf6-e4fc56ee584b,2018-03-29 4:51:18,1165916,TRUE,ES,36,gmail.com,ES,Sevilla
f35c3475-44b7-48a2-b0a0-25406c3ee3f2,2018-03-29 5:14:14,321988,TRUE,GB,35,gmail.com,GB,London
9dd24de8-216d-4114-bb3b-8fa4fbdf06fd,2018-03-29 7:26:23,4208803,TRUE,GB,56,gmail.com,GB,STOCKTON ON TEES
a45f1590-8f8d-4404-a309-65af88e3b0d5,2018-03-29 8:16:40,4764043,TRUE,PT,32,gmail.com,PT,Benavente
ab051d9e-e995-499c-88b0-b0a5f161137b,2018-03-29 9:30:24,4633632,TRUE,FR,37,tailorandmade.com,FR,Paris
d8cdd514-922d-48a1-a502-bd3606fa0983,2018-03-29 10:24:59,4315972,TRUE,GB,36,pemby.me.uk,GB,Stevenage
30b6e81f-0aa6-4521-949c-1ce2b1c17932,2018-03-29 11:38:12,3257083,TRUE,EE,39,gmx.com,HU,Budapest
bfaf1d83-e471-463d-b794-a6cd04b380d3,2018-03-29 11:42:40,2468297,TRUE,FR,36,gmail.com,FR,Bures-sur-Yvette
4f590958-1382-4207-97b8-d235e70b92e7,2018-03-29 13:29:48,1080692,TRUE,GB,28,gmail.com,GB,London
4fb34cc4-0f55-4af6-903b-4fd351fadb9a,2018-03-29 14:17:37,2596617,TRUE,GB,31,gmail.com,GB,London
f630b70d-6c51-4d98-8772-d2f171538bc8,2018-03-29 15:43:13,984932,TRUE,ES,63,resales-online.com,ES,San Pedro
4f2cf080-f469-402e-b9fe-2f5910d28cae,2018-03-29 18:27:54,3126210,TRUE,FR,29,gmail.com,FR,Tours
a1137ee7-96d4-453b-b499-a3517200073e,2018-03-29 18:42:14,241361,TRUE,CH,42,wilbs.co.uk,CH,Matten
bc3b6920-26a3-4316-bf89-6046f541f4ae,2018-03-29 19:05:01,4995789,TRUE,FI,43,gmail.com,FI,Forssa
96387ec8-8f60-4f8c-98d5-a6a282abb689,2018-03-29 20:26:08,4924391,TRUE,GB,25,icloud.com,GB,London
ba3770af-356c-4967-9341-3ee294a42764,2018-03-29 22:59:51,676933,TRUE,SE,37,gmail.com,NL,Maastricht
449b499e-4c3c-4ea8-8a03-1603551edf2e,2018-03-29 23:48:40,1019425,TRUE,GB,39,gmail.com,GB,Oxford
e09cfd40-1232-4b0e-8aa2-db297d30c3ac,2018-03-30 1:05:39,4783125,TRUE,IT,32,gmail.com,FR,Nice
609383b0-ce2f-476d-bdef-fd4961e50e78,2018-03-30 7:37:03,4569851,TRUE,GB,57,cisco.com,GB,Glasgow
3877e3ab-e9c8-47bb-8284-0fff798011eb,2018-03-30 11:28:28,3764232,TRUE,GB,25,gmail.com,GB,Abingdon
4f02fff9-3008-45f1-9622-190eebc22634,2018-03-30 13:17:33,1923335,TRUE,GB,28,gmail.com,GB,London
acb272f3-d21b-4cf6-a4d3-ebafb11969d6,2018-03-30 15:28:43,2969055,TRUE,DE,47,me.com,DE,Lindlar
e7a7e6a7-698a-4bed-847f-6696c8390079,2018-03-30 16:41:24,2769243,TRUE,BE,31,gmail.com,BE,Brussels
45feb065-e297-44b7-8591-f5365ca3c06b,2018-03-30 20:57:33,559387,TRUE,HU,37,gmail.com,HU,Budapest
93e6fe0a-edcf-4429-8548-ae4fdcc5f1d0,2018-03-30 21:38:20,1523707,TRUE,GB,30,gmail.com,GB,harlington
a3534419-0c70-4d6f-9d4e-82eb76c0880f,2018-03-30 21:48:53,4925731,TRUE,DE,34,gmail.com,DE,Berlin
a5332d08-9bcf-4dc7-9f1e-84fd1d91d4fa,2018-03-31 19:54:04,771113,TRUE,GB,52,damnclub.com,GB,Chessington
33a38fc5-b00a-4bad-846e-f2cde36fdc97,2018-03-31 20:41:04,2198802,TRUE,GB,47,hotmail.com,HU,BUDAPEST
c49f72bd-27ce-4b08-8320-4c484e8899d6,2018-03-31 21:52:25,4714854,TRUE,PL,32,gmail.com,PL,Warsaw
0cb847d4-dd9d-4938-870b-946f24a4da9b,2018-04-01 4:44:24,3898963,TRUE,GB,29,yahoo.com,GB,Leicester
388a4488-750f-4669-a2a0-070a38ff0f8f,2018-04-01 16:17:56,82479,TRUE,GB,55,aol.com,GB,Adstock
bb3299c0-2e12-4cff-9649-374bd3aea1e4,2018-04-01 20:02:42,2304546,TRUE,GB,68,m-c-trust.org.uk,GB,Sittingbourne
33c2d722-0d68-40f7-899c-0b920c23bdf4,2018-04-02 6:10:54,3796898,TRUE,FI,29,gmail.com,FI,Vantaa
edd58f94-5538-4e36-a9da-f2840db9a396,2018-04-02 6:29:59,2780242,TRUE,AT,26,gmail.com,AT,Graz
e2ee3095-4b28-4831-b0f2-393c7c50c22a,2018-04-02 7:40:56,5041482,TRUE,RO,40,gmail.com,RO,Curtea de Arges
24cc1bdf-892a-4432-8679-7856c07e33c8,2018-04-02 11:58:14,538094,TRUE,SE,52,hotmail.com,SE,Stockholm
d06965a5-959e-4a4f-844d-3088e9c379fc,2018-04-02 12:14:31,4890551,TRUE,FI,48,hotmail.com,FI,Järvenpää
68511c42-27d1-4de3-904d-0e7d3b188ae3,2018-04-02 13:52:28,3920188,TRUE,GB,31,gmail.com,GB,London
218c3efb-7825-4ec1-9378-e52558bc0f3d,2018-04-02 19:38:31,2797144,TRUE,PT,41,protonmail.ch,PT,Castelo Branco
823f4b89-047c-425d-83ce-8a2dc47e22dd,2018-04-02 23:02:26,3810672,TRUE,GB,29,gmail.com,GB,Cambridge
c5bfa3de-2659-4394-89dc-625dad0370ca,2018-04-02 23:34:54,2885547,TRUE,GB,46,gmail.com,GB,Torquay
c56b60db-db1f-49ed-b2e6-200d16f4697b,2018-04-03 9:29:50,4577003,TRUE,GB,36,gmail.com,GB,Surbiton
1324bc6a-8309-4e80-bd4e-1c5515bef602,2018-04-03 12:35:31,3287623,TRUE,AT,50,gmail.com,AT,Wien
2db09890-2d84-4934-a333-18ec23ee2421,2018-04-03 14:10:10,3667166,TRUE,NL,49,yahoo.com,NL,Aalsmeer
0e2b3681-12cc-483c-9c69-9281a4df041b,2018-04-03 16:54:24,874790,TRUE,NL,35,gmail.com,NL,Aalsmeerderbrug
d0b4346e-a793-4c4e-a3d4-91a96c5a5696,2018-04-03 19:25:12,4924466,TRUE,FR,43,gmail.com,FR,Bonnut
c7bde938-5d98-42df-afb8-5c77baf90ed7,2018-04-03 20:15:39,694095,TRUE,GB,29,live.com,GB,London
6878b7b9-1b6e-4366-afd8-060add430b5a,2018-04-03 20:35:07,1474601,TRUE,DK,36,yahoo.com,DK,Copenhagen
d3cff4c6-7d10-4ce0-9c41-7a209a07aa73,2018-04-03 22:45:15,1317168,TRUE,NL,33,hotmail.com,NL,ulestraten
7717cd54-8a49-473d-82c5-73e34a48fb22,2018-04-03 23:37:31,2540561,TRUE,GB,36,outlook.com,GB,London
cc849756-2b5c-499b-a912-098cc48a32ab,2018-04-03 23:39:27,576528,TRUE,ES,31,gmail.com,ES,Madrid
c81e41b4-a8e8-43fe-8d4e-036b099364f1,2018-04-04 2:22:19,1547216,TRUE,NL,36,gmail.com,NL,S GRAVENHAGE
9970d523-2283-4e21-ba80-95f5591ae91c,2018-04-04 8:05:06,4006274,TRUE,CH,24,gmail.com,CH,Zürich
4d9ebf63-4ac1-47d1-9d06-bb100c465808,2018-04-04 8:12:33,1039190,TRUE,GB,31,hotmail.com,GB,Crawley
e726be22-a8a7-4444-b1bf-0ea1732a6bf9,2018-04-04 9:59:27,1450049,TRUE,GB,44,gmail.com,CZ,Praha
77c56565-e155-488f-a7ac-b0cc07bbf44a,2018-04-04 12:56:58,4969552,TRUE,GB,28,gmail.com,GB,Manchester
4126ae9a-58ee-4280-8eaf-322f72c4ea2d,2018-04-04 13:28:47,1560130,TRUE,DK,71,gmail.com,ES,Crevillente. Alicante
c0f7cc5a-0f33-4e0e-b907-8540a32301a8,2018-04-04 13:49:06,2701342,TRUE,GB,30,icloud.com,GB,London
1900b4d8-801b-4bcf-8989-2e8643d3ed81,2018-04-04 14:02:38,3062898,TRUE,CH,28,gmail.com,CH,Geneva
5eecf224-0b75-4e88-9133-4d0ab8953bb7,2018-04-04 14:35:36,247827,TRUE,GB,45,gmail.com,GR,Lefkada
5ab804ed-9ae8-4ce8-ab22-4a0458049210,2018-04-04 16:25:31,1215556,TRUE,MT,23,gmail.com,MT,Swieqi
e3ccd0d8-7ecd-46e4-a4a8-092856b2437e,2018-04-04 18:06:19,3062755,TRUE,PT,20,gmail.com,PT,Aveiro
81261a11-617b-4edc-9cde-9034d3ae885c,2018-04-04 18:40:41,5074276,TRUE,DK,48,post8.tele.dk,DK,Solrød Strand
1007c37c-3612-45e7-ad50-e1903fb69cda,2018-04-04 19:33:50,5066146,TRUE,GB,20,gmail.com,GB,MANCHESTER
e1c38045-dfdc-4829-a802-babf650176d4,2018-04-04 19:42:57,1194305,TRUE,GB,41,gmail.com,GB,Barnet
5fa5b0f7-0835-4fe8-8276-f81ff2bae178,2018-04-04 19:55:31,4463888,TRUE,GB,35,kasiek.art.pl,GB,Leeds
c1b48e80-5488-4cbb-af6f-ae0888014d48,2018-04-04 19:57:22,4518504,TRUE,GB,39,gmail.com,GB,naunton
19877d23-f5fb-429e-ab5d-7bbac29c4f93,2018-04-04 20:42:39,2879856,TRUE,ES,28,hotmail.com,ES,Arahal
f16d1653-2bcb-4471-bbad-8fccd0b7c6dc,2018-04-04 23:17:45,5048758,TRUE,GB,33,hotmail.co.uk,GB,Oldbury
ee793e70-ef67-4e21-b527-f726708b6026,2018-04-05 0:06:25,4986314,TRUE,GB,22,btinternet.com,GB,Sleaford
89b4148e-9847-4382-ad99-fbe246b7f044,2018-04-05 0:19:52,4509791,TRUE,FR,47,gmail.com,FR,rognac
5361396a-8b5b-4b2f-b819-a7308a5c6491,2018-04-05 5:11:18,5037049,TRUE,GB,42,investmentalternatives.co.uk,GB,Coatbridge.
3b1fb9c4-34c1-44bc-b272-9f07f6a27ae7,2018-04-05 5:35:40,1432559,TRUE,SE,40,yahoo.co.uk,SE,Stockholm
a0ed3691-ad60-4ad3-8977-73d1cd794072,2018-04-05 5:56:03,1238314,TRUE,GB,28,gmail.com,IT,castelfranco veneto
ebe3a8b7-7574-43b7-a298-2897d815279f,2018-04-05 6:31:26,785417,TRUE,GB,29,live.de,GB,Hove
c415f170-7323-437c-a922-7bfc10560415,2018-04-05 6:46:33,5050816,TRUE,ES,62,lanzarote4u.com,ES,Macher. Tias
5daedd8a-e9d3-40a4-9eaa-4be1dbcf28c1,2018-04-05 7:06:25,341984,TRUE,GB,56,me.com,GB,Lytham St. Annes
7bbae414-f2e9-43c8-987f-60555eb0d1db,2018-04-05 7:57:31,4704514,TRUE,GB,52,tristancap.com,GB,London
d147d509-fd52-40f9-a468-29922a2d65f7,2018-04-05 8:28:45,3586399,TRUE,GB,38,icloud.com,GB,West Byfleet
0d909fd6-3b4d-4826-8469-11e2382874fe,2018-04-05 9:05:40,1767074,TRUE,SE,34,yahoo.com,SE,Märsta
b4ea0535-bfbd-4032-aa4f-cc5e570b1c86,2018-04-05 9:40:50,1350640,TRUE,CH,32,gmx.li,CH,Gams
0b898852-61a6-45ff-afa7-b3d023052006,2018-04-05 9:41:08,2765204,TRUE,GB,28,hotmail.co.uk,ES,Seville
27f140b2-cff4-43bc-bc6c-191883ed8409,2018-04-05 10:15:41,273894,TRUE,ES,39,yahoo.es,ES,Badajoz
0ca35dcb-6609-42f0-add5-a0a16b44c138,2018-04-05 10:28:40,2280048,TRUE,GB,49,msn.com,GB,London
14a06222-b903-404f-b430-b6029f1f05b9,2018-04-05 10:33:19,3956317,TRUE,HU,31,gmail.com,HU,Nyíregyháza
23e3decf-fcfe-45ca-bff3-264a5daea350,2018-04-05 11:27:51,1461729,TRUE,GB,56,mac.com,GB,Weston Rhyn
1c3926a1-5615-4197-a8a8-f19df76d3861,2018-04-05 11:41:46,1935519,TRUE,GB,26,gmail.com,GB,Oxford
b7240bd5-c55f-418c-a43c-62c665da4cd5,2018-04-05 12:44:52,2079329,TRUE,GB,29,yahoo.com,GB,London
7c459756-dc69-4a7f-8eb3-d70502888814,2018-04-05 12:46:40,3075468,TRUE,SE,32,gmail.com,SE,Stockholm
c898f93d-9a91-4640-8405-fc79b702fdc1,2018-04-05 12:53:19,4992138,TRUE,DE,40,googlemail.com,DE,Hamburg
42245036-2df7-44ad-8a37-5fc997937a9f,2018-04-05 13:16:18,4659094,TRUE,EE,31,transferwise.com,EE,Tallinn
974d6e08-9bdb-4baf-b87b-8ce03cbdf2d8,2018-04-05 13:36:51,252574,TRUE,DE,38,gmail.com,DE,Dortmund
0be69f77-7aff-47b1-9f05-29e056d2b3f1,2018-04-05 14:04:31,1117769,TRUE,GB,22,gmail.com,GB,Nottingham
da3b92c9-630b-4f10-9754-740a6ba96727,2018-04-05 15:07:19,4144284,TRUE,GB,39,winterbothams.co.uk,GB,Lymington
6260eff7-d2b6-4ba1-b0a4-68ff7d65e801,2018-04-05 15:28:37,304023,TRUE,GB,38,htilabs.com,GB,Winchester
723f3154-1a5a-427d-8d57-fa1f4a5df550,2018-04-05 15:30:26,520085,TRUE,GB,27,gmail.com,GB,West Drayton
c4f32e6b-4673-4ed2-a5d3-40dab4b8273e,2018-04-05 15:31:18,905004,TRUE,IE,31,gmail.com,IE,Dublin 24
b26d5bea-3fff-41ca-b8f2-424697ceeae5,2018-04-05 15:32:12,277280,TRUE,GB,34,yahoo.it,GB,London
c046671c-4397-4558-8930-2089d8896165,2018-04-05 15:38:03,3884475,TRUE,GB,40,gmail.com,GB,Bexleyheath
efe81484-7ae6-44c3-ab53-97fec055fe9c,2018-04-05 15:39:20,4729189,TRUE,NL,29,gmail.com,NL,Amsterdam
7af63aeb-d95f-47e9-8166-fd53c14fdc72,2018-04-05 15:39:38,4329309,TRUE,BE,31,gmail.com,BE,Woluwe Saint-Lambert
5c627f92-e38a-4a9b-a9fe-b5b4b2bf117f,2018-04-05 15:42:03,4996887,TRUE,CZ,39,seznam.cz,CZ,Brno
638ccc85-3a0f-41b2-8af0-67dd145e7f7f,2018-04-05 15:45:14,4033623,TRUE,IE,25,yahoo.in,IE,Limerick
390b8c56-11f2-4dc4-9e34-66feb8c569dc,2018-04-05 15:47:32,1053011,TRUE,GB,38,gmail.com,GB,Hemel Hempstead
185ade4b-37d2-415d-9819-d1bfe50a52ab,2018-04-05 15:54:30,2287411,TRUE,DE,26,gmail.com,DE,Munich
8f4129cc-26d8-45ed-a2d3-7544be3a0730,2018-04-05 15:54:39,5024170,TRUE,GB,51,whospammed.me,GB,Bathgate
259385dd-f658-4128-b8a4-d8a86ec4539a,2018-04-05 15:56:41,5005803,TRUE,GB,52,gmail.com,GB,London
6afc8dff-3463-49ea-93dc-329d6958c27e,2018-04-05 15:57:42,3397820,TRUE,SE,25,gmail.com,SE,Stockholm
13a40f81-bd46-4903-8c08-2361531cb795,2018-04-05 16:00:11,1899567,TRUE,GB,33,gmail.com,GB,London
4e175bea-5ac8-4e55-acef-a09c47ce5006,2018-04-05 16:15:03,1659331,TRUE,DK,43,grenz.dk,DK,Copenhagen
5d90be14-5f83-4cb1-8483-f01778baeaec,2018-04-05 16:16:42,20736,TRUE,GB,39,gmail.com,GB,London
c828f8f2-390d-451b-b177-a91575344b25,2018-04-05 16:16:58,2219327,TRUE,FR,32,gmail.com,FR,Nice
b94fa357-e517-4172-8a4d-ffabc469562a,2018-04-05 16:17:54,1464240,TRUE,GB,36,wangxu.name,GB,Brechenham
453f548e-5330-40e9-ba7f-821e3cbf98c0,2018-04-05 16:21:21,3760277,TRUE,GB,37,paul-barton.co.uk,GB,Teignmouth
019e9aba-d936-4447-9aff-37eea40b311c,2018-04-05 16:22:34,2133109,TRUE,GB,59,tesco.net,GB,Crawley
da210848-7c24-4c29-9a8e-9f05e1c1ff50,2018-04-05 16:38:06,4107153,TRUE,NL,37,icloud.com,NL,Zeewolde
21db0382-3443-42c3-b89d-b965c136b659,2018-04-05 16:42:45,202033,TRUE,SE,33,gmail.com,SE,Höllviken
36657850-970c-4418-b4a9-f674c1cdc874,2018-04-05 17:17:48,5036875,TRUE,GB,34,faradaygrid.com,GB,Edinburgh
d2714ba3-b34c-4376-8f7d-09dc9646f9c8,2018-04-05 17:28:43,2735777,TRUE,DE,31,googlemail.com,DE,Hamburg
1066f5b2-f358-40a3-b4a3-1b875a1a2388,2018-04-05 18:04:48,2271829,TRUE,SE,26,gmail.com,SE,Stockholm
663846bf-a968-45d8-a060-50430da5d06c,2018-04-05 18:34:33,1580933,TRUE,RO,33,educativa.ro,RO,Bucharest
f04638c1-8629-4683-beff-cfffac20b2cc,2018-04-05 19:17:26,3071338,TRUE,GB,37,gmail.com,GB,London
fda1a80a-ab88-450d-915f-2c0ab2d84adb,2018-04-05 19:47:25,970571,TRUE,GB,40,hotmail.com,GB,London
3c597f73-e46f-4775-898d-25519e2a9251,2018-04-05 19:51:03,3755511,TRUE,GB,22,gabrielvanca.co.uk,GB,Wembley
64afb8ca-29e7-4be6-9ed4-145701e46f32,2018-04-05 19:54:48,1756182,TRUE,GB,26,gmail.com,GB,Southampton
3f50fc2f-ce71-47dc-9c76-9929708fdfc9,2018-04-05 22:09:52,91851,TRUE,GB,30,gmail.com,GB,London
fe010370-c252-4716-a650-9aa093421d82,2018-04-05 22:38:24,2125355,TRUE,GB,38,gmail.com,GB,Edinburgh
0dccef2d-296a-4109-9f0e-5ac6eb27af53,2018-04-05 23:02:45,360366,TRUE,GB,36,gmail.com,GB,London
1fe6a0cb-4643-49bd-a8c5-cce0dffc910e,2018-04-05 23:57:03,4762962,TRUE,FR,49,yahoo.fr,FR,Nice
4709ac6e-87c9-4636-b0fd-c131c23f8b8e,2018-04-06 2:42:22,4924447,TRUE,GB,33,yandex.ru,GB,Belfast
1f58acbc-b4e9-4352-9476-b449e6df5a64,2018-04-06 5:17:43,847267,TRUE,DE,30,gmail.com,DE,munich
89db69a5-6846-4d84-a9d9-26680d54ec28,2018-04-06 6:59:01,4514869,TRUE,RO,39,112tech.ro,RO,Magurele
296ce547-ea88-4ce7-bbc6-7a6b2844b3cb,2018-04-06 7:56:11,5051702,TRUE,ES,26,gmail.com,ES,Madrid
f2db5ed1-1143-47ba-9603-4b48db471170,2018-04-06 7:58:54,3238193,TRUE,HU,42,gmail.com,HU,Godollo
630dca36-0557-4e8e-bb0c-96fdd8191a5b,2018-04-06 7:59:47,2290061,TRUE,DE,26,gmail.com,DE,Wolfsburg
799c3eb0-92ff-428f-b531-8d2450084b09,2018-04-06 8:13:33,3676716,TRUE,DE,28,icloud.com,DE,Dresden
4c0e08d2-2f1f-458b-90bf-4918eaf4c16c,2018-04-06 8:35:08,4534233,TRUE,GB,26,outlook.com,GB,Wembley
af72d169-9c03-4319-affe-8afee6ff6c74,2018-04-06 8:42:57,2247826,TRUE,FR,29,waver.co,FR,Salon de provence
c81678dc-eee5-4380-ae9c-b32318b14aed,2018-04-06 8:48:14,30440,TRUE,GB,32,gmail.com,GB,Birmingham
b6ded491-dfba-4a9c-bb04-92d13e07e57b,2018-04-06 8:52:56,35685,TRUE,GB,36,aol.co.uk,GB,Southport
6f089f9c-715b-414e-89bb-cb47c7c9447a,2018-04-06 8:57:04,4680628,TRUE,GB,31,gmail.com,GB,London
5c4fbaea-cb4c-4328-9120-f4911e9af564,2018-04-06 10:00:21,4849279,TRUE,RO,31,andreiluca.com,RO,Iasi
6eb68501-6fce-4f60-95da-bb705b48428b,2018-04-06 10:28:23,3247107,TRUE,GB,52,roar-data.com,GB,Heighington
2ef7ebd2-6032-473f-8f41-a6267446b470,2018-04-06 10:29:29,168951,TRUE,FR,41,joharrison.rocks,FR,Saulge
02e362b5-551c-444c-b3fa-05d86614bff5,2018-04-06 10:55:33,4595813,TRUE,CZ,28,gmail.com,CZ,Praha
c6ef771c-205e-4e95-8425-d5c53665c0b0,2018-04-06 11:01:38,4131520,TRUE,CZ,34,gmail.com,CZ,Prague
4a21d9d5-77b6-443d-9215-feaa30fc5ede,2018-04-06 11:22:59,1575456,TRUE,HU,24,gmail.com,HU,Budapest
f4e4a20e-8d69-4e38-86a4-c2c8a37ef0fc,2018-04-06 12:36:51,5037471,TRUE,GB,29,gmail.com,GB,London
31d6d605-e1ed-4679-bc3a-fa754c15d0fe,2018-04-06 12:50:13,887620,TRUE,GB,26,gmail.com,GB,London
2e6c2e27-688e-4813-9976-d07fcd108ef5,2018-04-06 12:50:30,1347208,TRUE,DK,28,tcs.com,DK,vanlose
6849791f-f23a-4d9d-8680-351a4208d9e6,2018-04-06 12:58:14,4928089,TRUE,GB,36,gmail.com,GB,Manchester
a0cf5413-ea1d-450f-95a4-96b8578f1581,2018-04-06 13:02:03,44949,TRUE,GB,49,gmail.com,GB,London
f8cece87-6032-4aff-af1d-59ba5ae291bc,2018-04-06 13:12:07,3581778,TRUE,IE,23,gmail.com,IE,Limerick
0c0a6b4d-1dde-42c2-976e-625c8d6b8423,2018-04-06 13:15:32,5073237,TRUE,DE,35,gmail.com,DE,Frankfurt am Main
85a8e3a1-b41d-4da1-b25f-486730f2b08b,2018-04-06 14:12:02,703307,TRUE,RO,43,gmail.com,RO,Sf. Gheorghe
7f7060e3-4f3c-4e55-9a5d-1fec52771e4a,2018-04-06 14:41:36,5015973,TRUE,IT,27,gmail.com,IT,Padova
b0d0b803-9c12-4f4d-9a96-ee228e0bda5d,2018-04-06 16:14:00,4839142,TRUE,GB,39,gmail.com,GB,Worcester Park
9c26e398-68c5-4896-8925-312c6a7375ff,2018-04-06 17:26:02,4121705,TRUE,GB,48,matthewhoughton.com,GB,Egham
f1f0c131-9335-48f6-a4c6-890d775b1803,2018-04-06 18:07:27,4916544,TRUE,DE,41,gmail.com,DE,Berlin
e2fcc781-0854-41e0-8e51-6b10eddfcfa3,2018-04-06 20:02:52,3928829,TRUE,GB,50,hotmail.com,GB,Guildford
190a85e1-37ba-4f6f-915e-8b2957a7bb6a,2018-04-06 21:16:18,5046521,TRUE,GB,31,gmail.com,GB,Watford
33ca210c-1657-4f02-b3ac-78b78bca315b,2018-04-07 0:08:07,4827668,TRUE,HU,22,msn.com,HU,Budapest
0fb7341f-6c66-4f2a-a2c9-83acc38c73b3,2018-04-07 1:00:01,2089642,TRUE,GB,24,hotmail.com,GB,Nottingham
45607c51-f40b-4fdd-9093-eeb9ab2863fd,2018-04-07 3:38:00,4553469,TRUE,GB,26,gmail.com,GB,Llandysul
ed79656b-b4c8-4d7e-86ab-b3609755d3ff,2018-04-07 7:29:37,5008952,TRUE,CH,39,yahoo.com,CH,Adliswil
10319eaa-d029-4dde-bda4-9d3c1a38405d,2018-04-07 8:44:38,1220489,TRUE,GB,29,hotmail.com,GB,Middlesbrough
84913657-7085-4fdb-80d7-e74efca4983c,2018-04-07 11:11:07,1275938,TRUE,GB,39,gmail.com,GB,Brighton
f277b5ce-bede-4598-94d2-1dc7baf31cbb,2018-04-07 13:49:44,906223,TRUE,ES,34,googlemail.com,ES,Palma de Mallorca
78fe891e-a02e-47c8-bb94-87a4609e60a4,2018-04-07 15:33:11,3272312,TRUE,GB,33,gmail.com,GB,London
0e7ba5a5-e422-4e28-b77e-4aa06890a13e,2018-04-07 16:33:45,3260194,TRUE,GB,46,aol.co.uk,GB,Horley
7235502e-438a-42da-8d3a-e2105e7a0260,2018-04-07 17:41:04,4854748,TRUE,DE,38,gmail.com,DE,Kaiserslautern
ee50c185-2660-4677-877e-162eec96b0bc,2018-04-07 19:55:59,396434,TRUE,CH,37,gmail.com,CH,Basel
2f0b310f-d1b5-466e-8a62-67d7b002ce18,2018-04-07 20:16:46,3510,TRUE,GB,30,hotmail.com,CH,Chesieres
56579c83-e2fa-4cb7-a4a7-85680c0a10aa,2018-04-07 20:55:14,1518511,TRUE,GB,27,gmail.com,GB,Wallington
e473cb1a-10e5-4549-a2d6-f5fd193b0d95,2018-04-07 21:46:31,606917,TRUE,PT,40,merck.com,PT,Oeiras
f1fa7d00-dfce-4842-9214-578c355b622e,2018-04-08 1:23:34,2386119,TRUE,GB,26,gmail.com,GB,manchester
4d65df32-57d6-4d00-be67-13c426298480,2018-04-08 7:04:32,3632344,TRUE,GB,69,mac.com,GB,Bude
b143231a-b029-4579-b75e-53a0ed8eaaf7,2018-04-08 10:44:11,3506168,TRUE,SE,36,gmail.com,SE,Stockholm
205800cb-2d95-4f73-bf2c-57d0d6978233,2018-04-08 11:12:11,4841747,TRUE,GB,59,gmail.com,GB,Wakefield
6f04444a-90ea-4568-8924-26d9cda5e92b,2018-04-08 11:50:14,5077064,TRUE,GB,38,hotmail.co.uk,GB,London
6578d636-0709-49cf-9107-f88dc2f0b92b,2018-04-08 12:57:40,4017543,TRUE,FR,28,gmail.com,FR,Grenoble
198e3867-f7cd-4a1f-b982-aefae12ed1d0,2018-04-08 12:58:01,1194993,TRUE,GB,55,btinternet.com,GB,London
8ec18940-5373-4a2f-a024-b72e54a663f4,2018-04-08 16:50:57,176266,TRUE,FR,69,orange.fr,FR,Bercloux
bfb3680e-53e4-4888-8bd9-d3e9dd33e40a,2018-04-08 17:59:17,3336582,TRUE,GB,40,gmail.com,GB,Gloucester
b89c4058-8674-454b-a4b8-2803289a6be8,2018-04-08 19:43:41,824399,TRUE,DE,31,gmail.com,DE,Planegg
083ed82e-f086-497a-a1da-1a4b60cb0022,2018-04-08 23:26:20,5051898,TRUE,NL,26,gmail.com,NL,Amsterdam
ed750990-e9b9-4e24-ae97-ee873e940cb9,2018-04-08 23:51:59,177277,TRUE,GB,58,hotmail.com,GB,Hornchurch
99a082a9-a69c-47c8-ab09-c95fd7684e72,2018-04-09 4:41:23,1156956,TRUE,RO,34,ceapraza.ru,RO,Focsani
441d4cca-e2f8-465c-ba03-6e7179811a49,2018-04-09 7:37:26,995535,TRUE,NL,38,gmail.com,NL,Den Haag
01e083e9-e429-477c-8155-bb3e90c44dff,2018-04-09 8:18:16,4958716,TRUE,CH,30,gmail.com,CH,Zürich
3eedb798-4018-40a7-92ad-8dc880387bb4,2018-04-09 8:59:43,395402,TRUE,GB,24,gmail.com,CH,Meyrin
4e3b5f68-6299-4a3f-8337-24dda8ba7294,2018-04-09 10:16:04,1487672,TRUE,GB,57,mac.com,GB,Weybridge
c567f752-55b4-4f02-bf2f-5b1a01b0a325,2018-04-09 10:47:32,2295481,TRUE,GB,57,temenostheatre.com,GB,Lewes
25d74dfb-20b3-4fc6-8964-05ba3bbe0211,2018-04-09 10:49:02,477767,TRUE,GB,43,gmail.com,GB,Bristol
ab7b3ecc-0e2d-4460-8430-fe642fb75be6,2018-04-09 12:06:15,3468981,TRUE,GB,23,gmail.com,GB,Solihull
4201b3a6-5bce-41a9-a691-de57e18eda22,2018-04-09 12:18:53,774371,TRUE,GB,69,eu-forum.org,GB,Hebden Bridge
