id,transaction_time,card_token,merchant_address_country,cost_region,transaction_type,transaction_cost_type,transaction_personal_details_input,transaction_card_ownership_proof_method,state,amount_currency,amount_value,billing_amount_currency,billing_amount_value,interchange_currency,inter_change_fee,merchant_name,category
125499,2018-04-02 13:16:15,d3b5bfb6-e450-4051-8a33-5725364fe57f,PT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,40.0,EUR,40.0,EUR,-0.55,Supermercado Pingo Do,ZMemberFinancialInstitut
125501,2018-04-02 13:16:36,84de8748-e61d-4ad2-b1ff-312e96c76558,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,19.9,EUR,19.9,EUR,0.04,AELIA DUTY FREE,HomeSupplyWarehouseStores
125505,2018-04-02 13:18:46,628da34a-b1ec-4aa6-8105-f17f0769f18a,FO,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,34.0,GBP,4.0,GBP,0.03,Effo Soelubud,ServiceStationsWithOrWithou
125513,2018-04-02 13:20:34,628da34a-b1ec-4aa6-8105-f17f0769f18a,FO,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,64.0,GBP,7.54,GBP,0.06,Effo Soelubud,ServiceStationsWithOrWithou
125521,2018-04-02 13:22:23,628da34a-b1ec-4aa6-8105-f17f0769f18a,FO,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,DKK,36.0,GBP,4.24,GBP,0.03,Effo Soelubud,ServiceStationsWithOrWithou
125523,2018-04-02 13:22:30,84de8748-e61d-4ad2-b1ff-312e96c76558,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,4.5,EUR,4.5,EUR,0.01,RELAY 325373PX,BookStores
125559,2018-04-02 13:35:11,ba8ab2ab-5bae-4a34-a2e3-86193c441f9c,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.0,GBP,5.0,GBP,0.01,VODAFONE LIMITED,TelecommunicationServicesPrepa
125572,2018-04-02 13:37:04,84de8748-e61d-4ad2-b1ff-312e96c76558,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,17.4,EUR,17.4,EUR,0.03,ECG17295PAULT3,FastFoodRestaurants
125580,2018-04-02 13:38:52,e9a84470-58ca-4945-8afa-6b03b7f384e6,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.95,GBP,5.95,GBP,0.01,THE MAYFLOWER,BarsCocktailLoungesDiscothe
125589,2018-04-02 13:40:03,ce6730ad-e0ce-4bee-a3ef-e33e4859506e,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,113.82,GBP,113.82,GBP,0.23,SWAN,BarsCocktailLoungesDiscothe
125593,2018-04-02 13:41:18,9f64f4b4-fb49-4e0a-aa1e-898d4acac3f2,US,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,USD,21.95,USD,21.95,USD,-0.75,ROUTE 286 AND 1A,ZMemberFinancialInstitut
125594,2018-04-02 13:41:31,f5fbcef1-900a-43d8-98d3-c29c9d1ff590,NL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,2.31,EUR,2.31,EUR,0.0,Albert Heijn 1653,GroceryStoresSupermarkets
125600,2018-04-02 13:42:28,3f27e995-6460-4976-8c40-df37846b353e,DK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,DKK,101.5,GBP,11.96,GBP,0.02,Irma Lyngbyvej,GroceryStoresSupermarkets
125631,2018-04-02 13:48:49,593df553-64d7-4235-8906-27af65d0d737,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,CZK,76.96,GBP,2.67,GBP,0.01,UBER TRIP NXQPU HELP.U,Limousines
125633,2018-04-02 13:49:10,7e76d9f6-67cc-467a-8430-4d791ccdeab1,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,17.99,GBP,17.99,GBP,0.04,VALUE HOUSE STORES,GroceryStoresSupermarkets
125636,2018-04-02 13:49:58,b2ce863c-8b6c-4ca5-a773-0a7306483415,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,10.81,GBP,10.81,GBP,0.02,CO-OP GROUP FOOD RETAI,GroceryStoresSupermarkets
125642,2018-04-02 13:51:00,6b50fa0c-8234-42d6-b7ce-bf92a3711366,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,6.0,GBP,6.0,GBP,0.01,LOCKETT BROS LTD,PackageStoresBeerWineLiqu
125659,2018-04-02 13:53:31,ce533a7b-6e74-4d98-99a9-3ad6caa6b96f,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,29.59,EUR,29.59,EUR,0.06,ALDI MURCIA THADER TDA,GroceryStoresSupermarkets
125670,2018-04-02 13:57:40,4a72ea78-9728-4f03-a9e8-6ec2129e2679,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,KES,370.0,GBP,2.62,GBP,0.01,TAXIFY 20180402_1636,Limousines
125690,2018-04-02 14:01:58,4b016fd2-cb84-433e-90e6-4a6135dacb2f,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,46.01,EUR,46.01,EUR,0.09,MERCADONA ARROYO EN ME,GroceryStoresSupermarkets
125694,2018-04-02 14:02:52,5f902aaf-d2fe-4563-9c64-521f8347ff06,NL,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,18.0,EUR,18.0,EUR,0.04,Eljon & Partners,EatingPlacesRestaurants
125706,2018-04-02 14:05:28,283d5197-f10e-428f-892f-cde481d7110e,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,11.3,EUR,11.3,EUR,0.02,CARREFOURMARKET,GroceryStoresSupermarkets
125722,2018-04-02 14:10:17,830801db-b566-4cc9-9af0-2a80d5665906,DE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,27.8,EUR,27.8,EUR,0.06,Flixbus,BusLines
125727,2018-04-02 14:11:12,adb3c184-33e3-4a47-8493-78cc117a9c85,SE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,SEK,119.0,GBP,10.16,GBP,0.02,Klarna *Lowwi AB,ElectronicSales
125735,2018-04-02 14:13:56,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,PLN,21.0,PLN,21.0,PLN,0.04,Sklep Premium Food,EatingPlacesRestaurants
125744,2018-04-02 14:17:04,e40d2a7a-66dc-48a5-96d6-9c0d50d0ab18,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,1500.0,EUR,1500.0,EUR,3.0,Revolut*0877*,RFinancialInstitutionsMe
125745,2018-04-02 14:17:31,5879823b-6a89-4f57-a937-5173163c9770,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,16.4,EUR,16.4,EUR,0.03,PRIMARK SERRIS,FamilyClothingStores
125752,2018-04-02 14:18:46,84de8748-e61d-4ad2-b1ff-312e96c76558,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,4.1,EUR,4.1,EUR,0.01,ECG17295PAULT1,FastFoodRestaurants
125761,2018-04-02 14:22:41,d502de90-570a-42ff-8b4a-e5945c1909d0,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,2385.0,GBP,6.71,GBP,0.01,MU VE'SZ KA'VE'HA'Z,EatingPlacesRestaurants
125764,2018-04-02 14:23:10,830801db-b566-4cc9-9af0-2a80d5665906,CZ,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,17.8,EUR,17.8,EUR,0.04,ZLUTY.CZ,BusLines
125796,2018-04-02 14:30:47,a4d26a1e-2e74-4ac9-b2bc-8d1d56fc4aed,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,1.0,GBP,1.0,GBP,0.0,PP*5924CODE,ProfessionalServicesNotElsewh
125798,2018-04-02 14:31:33,241d0a92-8c56-47f9-96a0-3bbcd7c9c931,CZ,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,CZK,194.0,GBP,6.72,GBP,0.01,ZLUTY.CZ,BusLines
125823,2018-04-02 14:36:30,c0c866ac-c3f6-4ef8-a1d3-13d42db7ccca,DE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,SVB Cafe,EatingPlacesRestaurants
125844,2018-04-02 14:41:13,e9a84470-58ca-4945-8afa-6b03b7f384e6,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,5.95,GBP,5.95,GBP,0.01,THE MAYFLOWER,BarsCocktailLoungesDiscothe
125849,2018-04-02 14:42:16,fe074226-fcef-4adc-be4e-5a670dfd7ce5,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,24.93,GBP,24.93,GBP,0.05,ROALD DAHL CENTRE(TRAD,CardGiftNoveltyAndSouveni
125856,2018-04-02 14:43:52,8fdc8367-1f31-4ebc-82d6-b18b1137d9ea,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,38.1,GBP,38.1,GBP,0.08,STADE COURT HOTEL,LodgingHotelsMotelsResorts
125872,2018-04-02 14:50:25,d502de90-570a-42ff-8b4a-e5945c1909d0,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,1064.0,GBP,3.0,GBP,0.01,MA'V MENETJEGY AUTOMAT,RailroadsFreight
125880,2018-04-02 14:51:30,053cff0d-4c8b-4bdd-886d-79933c1ea876,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,4.9,GBP,4.9,GBP,0.01,ISLE OF EIGG SHOP,MiscellaneousFoodStoresConven
125886,2018-04-02 14:53:22,593df553-64d7-4235-8906-27af65d0d737,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,CZK,100.92,GBP,3.5,GBP,0.01,UBER TRIP GEEZ3 HELP.U,Limousines
125900,2018-04-02 14:56:47,4a72ea78-9728-4f03-a9e8-6ec2129e2679,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,KES,490.0,GBP,3.47,GBP,0.01,TAXIFY 20180402_1721,Limousines
125906,2018-04-02 14:58:17,6b50fa0c-8234-42d6-b7ce-bf92a3711366,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,30.9,GBP,30.9,GBP,0.06,NORTH BERWICK FRY AND,EatingPlacesRestaurants
125922,2018-04-02 15:04:04,37bba6ea-0b31-4aad-b471-205c601d85e3,CZ,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,CZK,2000.0,GBP,69.27,GBP,-0.52,Air Bank 2292,ZMemberFinancialInstitut
125926,2018-04-02 15:04:58,37bba6ea-0b31-4aad-b471-205c601d85e3,CZ,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,CZK,200.0,GBP,6.93,GBP,-0.45,Air Bank 2292,ZMemberFinancialInstitut
125930,2018-04-02 15:08:44,283d5197-f10e-428f-892f-cde481d7110e,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,4.06,EUR,4.06,EUR,0.01,BELLEVILLE EN BIO,GroceryStoresSupermarkets
125947,2018-04-02 15:12:53,1d68cca4-5b9c-4acb-9068-0852d0778831,CH,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,CHF,40.0,CHF,40.0,CHF,0.32,MIGROL SERVICE,ServiceStationsWithOrWithou
125971,2018-04-02 15:18:57,9df566f2-0d9b-46c1-a84f-547bd2e914fc,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,5.7,EUR,5.7,EUR,0.01,TAXIFY 20180402_1758,Limousines
125987,2018-04-02 15:23:32,5be3c6ef-b91a-441f-abd5-5cdebc4e1eeb,NL,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,0.04,NS DEN HAAG LAAN VAN N,PassengerRailways
125997,2018-04-02 15:26:32,8654f768-8eee-4e05-8a4c-e8dfa7533f61,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,22.8,GBP,22.8,GBP,0.05,GWR MAIDENHEAD SST,PassengerRailways
126007,2018-04-02 15:30:56,187f9657-a406-4408-b5bc-6e7825b03116,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,29.97,EUR,29.97,EUR,0.06,H&M TORO,FamilyClothingStores
126011,2018-04-02 15:31:39,1d68cca4-5b9c-4acb-9068-0852d0778831,CH,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,CHF,100.0,CHF,100.0,CHF,-0.88,Bahnhof SBB,ZMemberFinancialInstitut
126016,2018-04-02 15:34:25,1e1e0c03-ba32-4bbc-adfc-5fa33ae038d7,DE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,40.9,EUR,40.9,EUR,0.08,Flixbus,BusLines
126023,2018-04-02 15:37:04,0a55fbf9-0350-4047-96f9-ace6942b132d,US,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,USD,84.59,USD,84.59,USD,1.35,Upwork,OtherServicesNotElsewhereCla
126058,2018-04-02 15:47:03,ba8ab2ab-5bae-4a34-a2e3-86193c441f9c,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,26.0,GBP,26.0,GBP,0.05,SARAVANAA BHAVAN,EatingPlacesRestaurants
126062,2018-04-02 15:47:58,e9a84470-58ca-4945-8afa-6b03b7f384e6,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,8.35,GBP,8.35,GBP,0.02,THE MAYFLOWER,BarsCocktailLoungesDiscothe
126067,2018-04-02 15:48:35,3afbe6a6-8e5d-4b7d-ad73-a627f975259d,DE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,35.3,EUR,35.3,EUR,0.07,Autogrill Duesseldorf,EatingPlacesRestaurants
126091,2018-04-02 15:52:03,7bab70c6-42f1-4991-9183-e7e4540815aa,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,27.51,EUR,27.51,EUR,0.06,PAYPAL *CB,CourierServicesAirAndGround
126103,2018-04-02 15:55:13,aeb285c6-d4e1-4fdb-bf3e-f84d3db4659a,ES,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,-0.51,ABANCA,ZMemberFinancialInstitut
126110,2018-04-02 15:57:19,7bab70c6-42f1-4991-9183-e7e4540815aa,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,27.51,EUR,27.51,EUR,0.06,PAYPAL *CB,CourierServicesAirAndGround
126119,2018-04-02 15:59:39,053cff0d-4c8b-4bdd-886d-79933c1ea876,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,7.84,GBP,7.84,GBP,0.02,CALMAC LOCH NEVIS,TransportationSuburbanAndLoca
126128,2018-04-02 16:01:25,3e99498e-2371-4520-8565-d5015afdc399,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,20.03,GBP,20.03,GBP,0.04,FlyBeCOM,AirCarriersAirlinesNotElsew
126129,2018-04-02 16:01:35,3bd73743-984c-4a11-9e23-eeeb0f227059,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,12.56,GBP,12.56,GBP,0.03,BOULDERS LTD,RecreationServicesNotElsewher
126138,2018-04-02 16:04:01,8c0b0603-12a6-47b5-82fa-3ffa87a0b88c,HU,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,160.02,EUR,160.02,EUR,0.32,MAGYAR DUTY-FREE KFT.,GroceryStoresSupermarkets
126160,2018-04-02 16:07:43,3e99498e-2371-4520-8565-d5015afdc399,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,12.12,GBP,12.12,GBP,0.02,RYANAIR,Ryanair
126177,2018-04-02 16:14:08,d3dd0799-2e78-4244-8bf1-700ad9027ba0,FI,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,USD,4.94,USD,4.94,USD,0.01,PADDLE.NET*BJANGO,ComputerSoftwareStores
126201,2018-04-02 16:19:30,ef5d422f-6619-44f4-8377-aa6260040cf6,ES,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,140.0,EUR,140.0,EUR,-0.67,BANCO POPULAR,ZMemberFinancialInstitut
126222,2018-04-02 16:26:28,ce533a7b-6e74-4d98-99a9-3ad6caa6b96f,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,173.4,EUR,173.4,EUR,0.35,LEROY MERLIN ESPA A SL,HomeSupplyWarehouseStores
126237,2018-04-02 16:29:38,2c016bf2-3724-4641-b5e6-d31c356af1f7,ZA,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,ZAR,255.39,GBP,15.38,GBP,0.17,Spar Stellenbosch2 Spa,GroceryStoresSupermarkets
126261,2018-04-02 16:34:32,ce533a7b-6e74-4d98-99a9-3ad6caa6b96f,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,211.0,EUR,211.0,EUR,0.42,LEROY MERLIN ESPA A SL,HomeSupplyWarehouseStores
126269,2018-04-02 16:37:08,6b50fa0c-8234-42d6-b7ce-bf92a3711366,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,15.99,GBP,15.99,GBP,0.03,SPORTSDIRECT.COM,SportingGoodsStores
126270,2018-04-02 16:37:12,593df553-64d7-4235-8906-27af65d0d737,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,CZK,320.0,GBP,11.08,GBP,0.02,UBER TRIP SFSUI HELP.U,Limousines
126278,2018-04-02 16:38:33,628da34a-b1ec-4aa6-8105-f17f0769f18a,DK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,DKK,84.0,GBP,9.89,GBP,0.08,STRANDFARASKIP LANDSIN,NewsDealersAndNewsstands
126282,2018-04-02 16:38:56,9171d0f6-3160-451f-a0c9-9e5d45d4ea38,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,7.2,EUR,7.2,EUR,0.01,SHERPA,HardwareStores
126284,2018-04-02 16:39:13,b7929953-b704-49d8-999d-b729282ec987,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,0.69,GBP,0.69,GBP,0.0,SUPERDRUG STORES PLC,DrugStoresPharmacies
126311,2018-04-02 16:45:53,26126009-f99e-444a-9383-62d5d88eef32,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,PLN,6.0,PLN,6.0,PLN,0.01,ZDZIT AUTOMAT 060110,TransportationSuburbanAndLoca
126323,2018-04-02 16:48:56,0235ff90-c74d-4d32-ace8-b28152a2959b,AT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,90.8,EUR,90.8,EUR,0.18,SANTOS MEXICAN GRILL &,EatingPlacesRestaurants
126325,2018-04-02 16:49:12,3bd73743-984c-4a11-9e23-eeeb0f227059,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,11.85,GBP,11.85,GBP,0.02,TESCO STORES 6013,GroceryStoresSupermarkets
126336,2018-04-02 16:52:47,e9a84470-58ca-4945-8afa-6b03b7f384e6,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,222.95,GBP,222.95,GBP,0.45,APPLE STORE R092,ElectronicSales
126340,2018-04-02 16:53:53,22e96a36-b310-4254-9543-4cb99d15bc2f,MT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,18.42,EUR,18.42,EUR,0.04,CARTERS SUPERMARKET,GroceryStoresSupermarkets
126342,2018-04-02 16:53:56,bcde0bee-7205-4574-bf01-9dfbdee292ad,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,990.0,GBP,2.79,GBP,0.01,KFC WESTEND,EatingPlacesRestaurants
126364,2018-04-02 17:02:24,e9a84470-58ca-4945-8afa-6b03b7f384e6,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,17.5,GBP,17.5,GBP,0.04,EXPLORER,BarsCocktailLoungesDiscothe
126375,2018-04-02 17:05:03,e3a128c6-4d84-4984-b7a3-5d78c57d43cd,FR,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,20.0,EUR,20.0,EUR,-0.52,PARIS LOUVRE RIVOL EXT,ZMemberFinancialInstitut
126386,2018-04-02 17:08:04,2a5c6bd9-262c-443c-823b-4c5b832fd528,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,42.41,GBP,42.41,GBP,0.08,PAYPAL *SHINJIRU,ComputerProgrammingDataProce
126387,2018-04-02 17:08:56,2affea7f-3157-4a8b-baea-681d75d064fd,US,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,10.43,USD,10.43,USD,0.11,H&M,FamilyClothingStores
126402,2018-04-02 17:14:01,2affea7f-3157-4a8b-baea-681d75d064fd,US,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,2.63,USD,2.63,USD,0.03,STARBUCKS STORE 1300,FastFoodRestaurants
126406,2018-04-02 17:14:34,b86d5256-ecb5-4a12-8067-af6a0df6796a,NL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,110.67,EUR,110.67,EUR,0.22,INTERNATIONAL BUDGET H,LodgingHotelsMotelsResorts
126420,2018-04-02 17:17:32,874a0743-761e-45e8-a723-42a2a2d9442c,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,5.0,GBP,5.0,GBP,0.01,SODEXO REM SITES SCOT,CandyNutConfectioneryStores
126446,2018-04-02 17:24:37,e3a128c6-4d84-4984-b7a3-5d78c57d43cd,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,50.4,EUR,50.4,EUR,0.1,DISTRIBEN,GroceryStoresSupermarkets
126457,2018-04-02 17:29:01,e40d2a7a-66dc-48a5-96d6-9c0d50d0ab18,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,CAD,150.0,GBP,82.96,GBP,0.17,Revolut*0877*,RFinancialInstitutionsMe
126466,2018-04-02 17:32:03,5fc5088a-95ad-4940-9c45-2f94c086e19b,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,NONE,SUCCESS,USD,37.27,USD,37.27,USD,0.41,WDWHRC MERCHANDISE SAL,CardGiftNoveltyAndSouveni
126476,2018-04-02 17:35:45,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,840.0,GBP,2.36,GBP,0.0,MCDHU00001,FastFoodRestaurants
126486,2018-04-02 17:37:54,e3a128c6-4d84-4984-b7a3-5d78c57d43cd,FR,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,15.6,EUR,15.6,EUR,0.03,BOLLYNAN,FastFoodRestaurants
126491,2018-04-02 17:39:43,6de02dfe-8113-4392-8b76-eedddf375aca,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,4.55,GBP,4.55,GBP,0.01,UBER TRIP 4B3CM HELP.U,Limousines
126496,2018-04-02 17:41:07,628da34a-b1ec-4aa6-8105-f17f0769f18a,DK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,DKK,413.0,GBP,48.64,GBP,0.39,STRANDFARASKIP LANDSIN,NewsDealersAndNewsstands
126542,2018-04-02 17:54:42,3bd73743-984c-4a11-9e23-eeeb0f227059,LU,Intra,ECOM_PURCHASE,POS/ECOM,ECOM,UNKNOWN,SUCCESS,GBP,49.99,GBP,49.99,GBP,0.1,AMAZON UK RETAIL,DirectMarketingOtherDirectMa
126551,2018-04-02 17:57:34,6fead89e-aaac-4ed7-93d5-ac315c136d06,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,USD,10.0,USD,10.0,USD,0.02,Revolut*2887*,RFinancialInstitutionsMe
126553,2018-04-02 17:58:04,e9a84470-58ca-4945-8afa-6b03b7f384e6,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,190.0,GBP,190.0,GBP,0.38,TNF LONDON REGENT STRE,ShoeStores
126568,2018-04-02 18:02:56,844f3781-c396-4aa1-9e2d-b50be00a7b98,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,30.75,EUR,30.75,EUR,0.06,DANAUSIL SL,GroceryStoresSupermarkets
126571,2018-04-02 18:03:28,5879823b-6a89-4f57-a937-5173163c9770,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,107.53,EUR,107.53,EUR,0.22,CARREFOUR COLLEG,VarietyStores
126573,2018-04-02 18:03:29,d3dd0799-2e78-4244-8bf1-700ad9027ba0,SE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SEK,150.0,GBP,12.81,GBP,0.03,JOHANNEBAR,EatingPlacesRestaurants
126589,2018-04-02 18:06:37,4cdf260b-1ecc-4802-9d8f-6e131deeaa8d,SE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SEK,140.0,GBP,11.92,GBP,0.02,PUNJABI GRILL,EatingPlacesRestaurants
126590,2018-04-02 18:06:55,2b13c176-0117-44c2-961a-d6c77663cdda,DE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,53.72,EUR,53.72,EUR,0.11,PAYPAL *HOMEDECO-24,DurableGoodsNotElsewhereClas
126593,2018-04-02 18:08:15,187f9657-a406-4408-b5bc-6e7825b03116,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,CAPITAN HADOCK,BarsCocktailLoungesDiscothe
